pr_number,pr_title,pr_url,state,created_at,updated_at,closed_at,merged_at,merged,additions,deletions,changed_files,author_login,labels,review_count_reported
48319,chore(gateway): bump litellm + provider sdks,https://github.com/PostHog/posthog/pull/48319,MERGED,2026-02-18T14:50:59Z,2026-02-18T15:03:27Z,2026-02-18T14:58:09Z,2026-02-18T14:58:09Z,True,16,43,2,joshsny,,3
48232,chore(llma): Update LLM costs,https://github.com/PostHog/posthog/pull/48232,MERGED,2026-02-17T20:08:06Z,2026-02-18T14:59:53Z,2026-02-18T14:59:52Z,2026-02-18T14:59:52Z,True,102,238,2,scheduled-actions-posthog,automated|llm-analytics,2
48314,chore(err): add hogfetti,https://github.com/PostHog/posthog/pull/48314,MERGED,2026-02-18T14:10:05Z,2026-02-18T14:53:40Z,2026-02-18T14:53:37Z,2026-02-18T14:53:37Z,True,49,29,2,hpouillot,,1
46687,fix(ai): instruct model to parenthesize BETWEEN clauses to avoid parser bug,https://github.com/PostHog/posthog/pull/46687,OPEN,2026-02-03T14:24:01Z,2026-02-18T14:26:59Z,,,False,1,1,1,harihran-del,stale,1
48230,fix(insights): prevent selecting dwh events as inline events,https://github.com/PostHog/posthog/pull/48230,MERGED,2026-02-17T19:21:38Z,2026-02-18T14:25:35Z,2026-02-18T14:25:31Z,2026-02-18T14:25:31Z,True,16,9,3,gesh,,2
46637,feat(ai): add few-shot examples to HogQL system prompt to reduce hallucinations,https://github.com/PostHog/posthog/pull/46637,OPEN,2026-02-03T06:10:55Z,2026-02-18T14:23:11Z,,,False,23,1,1,harihran-del,stale,2
48305,fix(ci): Configure PostgreSQL for Dagster test event storage,https://github.com/PostHog/posthog/pull/48305,OPEN,2026-02-18T12:57:40Z,2026-02-18T14:23:01Z,,,False,145,0,10,mendral-app,,2
47849,feat(insights): speed up chartjs ,https://github.com/PostHog/posthog/pull/47849,CLOSED,2026-02-13T09:30:37Z,2026-02-18T14:16:23Z,2026-02-18T14:16:23Z,,False,12,2,1,anirudhpillai,,4
48236,feat(llma): track single trace load age and query timing,https://github.com/PostHog/posthog/pull/48236,MERGED,2026-02-17T20:23:11Z,2026-02-18T13:59:08Z,2026-02-18T13:59:06Z,2026-02-18T13:59:06Z,True,249,5,2,Radu-Raicea,,5
47264,chore(types): replace any with EventType in exceptionUtils,https://github.com/PostHog/posthog/pull/47264,OPEN,2026-02-09T00:40:32Z,2026-02-18T13:56:29Z,,,False,5,3,1,harihran-del,stale,1
47263,hore(surveys): improve typing for rating questions,https://github.com/PostHog/posthog/pull/47263,OPEN,2026-02-09T00:30:08Z,2026-02-18T13:55:30Z,,,False,2,1,1,harihran-del,stale,0
48258,fix(exports): use presigned s3 url,https://github.com/PostHog/posthog/pull/48258,MERGED,2026-02-18T03:03:11Z,2026-02-18T13:54:54Z,2026-02-18T13:54:52Z,2026-02-18T13:54:52Z,True,79,38,4,andyzzhao,,1
47262,fix(feature-flags): refactor UsageTab to avoid hooks in conditional,https://github.com/PostHog/posthog/pull/47262,OPEN,2026-02-09T00:16:28Z,2026-02-18T13:54:35Z,,,False,47,44,1,harihran-del,stale,1
47187,ix(flags): Ensure unencrypted remote config flags are not hidden by postgres fallback,https://github.com/PostHog/posthog/pull/47187,OPEN,2026-02-06T21:16:00Z,2026-02-18T13:52:45Z,,,False,5,1,1,harihran-del,stale,1
47181,feat(hog-functions): Add Folders (Groups) for Data Pipelines,https://github.com/PostHog/posthog/pull/47181,OPEN,2026-02-06T20:05:40Z,2026-02-18T13:51:51Z,,,False,210,4,11,harihran-del,stale,3
47026,fix: encode trace and session IDs in URLs to handle special characters,https://github.com/PostHog/posthog/pull/47026,OPEN,2026-02-05T19:12:16Z,2026-02-18T13:50:50Z,,,False,5,4,2,harihran-del,stale,1
47941,chore: add sub-agent for resource duplication,https://github.com/PostHog/posthog/pull/47941,MERGED,2026-02-13T22:26:07Z,2026-02-18T13:44:32Z,2026-02-18T13:44:30Z,2026-02-18T13:44:30Z,True,94,0,1,ReeceJones,,3
48301,feat(settings): Add OAuth application management UI and API endpoints,https://github.com/PostHog/posthog/pull/48301,CLOSED,2026-02-18T12:28:04Z,2026-02-18T13:40:13Z,2026-02-18T13:38:38Z,,False,16126,2772,455,fercgomes,,1
47036,feat(surveys): add redesigned survey view with collapsible sidebar,https://github.com/PostHog/posthog/pull/47036,MERGED,2026-02-05T20:25:11Z,2026-02-18T13:32:46Z,2026-02-18T13:32:43Z,2026-02-18T13:32:43Z,True,786,9,7,lucasheriques,stale|graphite-merge-queue,16
48306,fix: animation durations 0 is still running the animations code. just immediately finishes. let's not run it at all since it's ~54% of dashboard CPU,https://github.com/PostHog/posthog/pull/48306,MERGED,2026-02-18T13:16:00Z,2026-02-18T13:28:55Z,2026-02-18T13:28:53Z,2026-02-18T13:28:53Z,True,2,4,2,pauldambra,priority-review,2
48289,chore(ds): improve pipeline v3 consumer offset strategy and tune redis TTL,https://github.com/PostHog/posthog/pull/48289,MERGED,2026-02-18T10:58:43Z,2026-02-18T13:23:09Z,2026-02-18T13:23:08Z,2026-02-18T13:23:08Z,True,163,29,6,estefaniarabadan,,3
48295,"feat: prototype multi-threaded ingestion, take 2",https://github.com/PostHog/posthog/pull/48295,OPEN,2026-02-18T11:45:17Z,2026-02-18T13:19:57Z,,,False,3441,60,30,pl,,2
48222,fix(settings): show billing in search results,https://github.com/PostHog/posthog/pull/48222,CLOSED,2026-02-17T18:25:38Z,2026-02-18T13:17:31Z,2026-02-18T13:17:31Z,,False,28,12,6,sakce,,1
47506,Make endpoints table rows clickable to navigate to endpoint details,https://github.com/PostHog/posthog/pull/47506,CLOSED,2026-02-10T17:07:03Z,2026-02-18T13:16:38Z,2026-02-18T13:16:38Z,,False,1,0,1,sakce,stale,0
47845,fix(Dashboard): Create dashboard with insight race condition,https://github.com/PostHog/posthog/pull/47845,MERGED,2026-02-13T08:15:37Z,2026-02-18T13:15:45Z,2026-02-18T13:15:42Z,2026-02-18T13:15:42Z,True,28,1,2,sampennington,,3
48143,feat: spikes config backfill,https://github.com/PostHog/posthog/pull/48143,CLOSED,2026-02-17T09:51:09Z,2026-02-18T12:49:18Z,2026-02-18T12:49:18Z,,False,367,2,18,ablaszkiewicz,,0
48299,Replace lib/api with toolbarFetch in toolbar code,https://github.com/PostHog/posthog/pull/48299,OPEN,2026-02-18T12:21:43Z,2026-02-18T12:26:26Z,,,False,48,37,4,fercgomes,,1
48287,fix(workflows): publish to ws instead of msk,https://github.com/PostHog/posthog/pull/48287,OPEN,2026-02-18T10:56:54Z,2026-02-18T12:21:07Z,,,False,25,16,2,meikelmosby,,0
48106,feat(data-warehouse): Added node logic for incoming dwh source webhooks,https://github.com/PostHog/posthog/pull/48106,MERGED,2026-02-16T18:59:19Z,2026-02-18T12:10:05Z,2026-02-18T12:10:02Z,2026-02-18T12:10:02Z,True,767,41,16,Gilbert09,,16
48005,feat(session-recording): snapshot store loading pipeline,https://github.com/PostHog/posthog/pull/48005,MERGED,2026-02-15T16:18:12Z,2026-02-18T12:04:16Z,2026-02-18T12:04:13Z,2026-02-18T12:04:13Z,True,2452,1043,17,TueHaulund,,9
47869,chore: Make primary key approach more consistent across sources,https://github.com/PostHog/posthog/pull/47869,OPEN,2026-02-13T12:16:46Z,2026-02-18T11:48:22Z,,,False,206,76,7,luke-belton,,0
46971,feat(ci): move product tests to Turborepo,https://github.com/PostHog/posthog/pull/46971,MERGED,2026-02-05T13:56:14Z,2026-02-18T11:44:30Z,2026-02-18T11:44:27Z,2026-02-18T11:44:27Z,True,1826,88,41,webjunkie,,38
48216,feat: Add support for test/internal user filters to SQL editor,https://github.com/PostHog/posthog/pull/48216,OPEN,2026-02-17T17:40:02Z,2026-02-18T11:44:25Z,,,False,204,47,7,luke-belton,,6
48250,fix: slow context panel opening on heavy pages,https://github.com/PostHog/posthog/pull/48250,OPEN,2026-02-17T23:40:36Z,2026-02-18T11:42:21Z,,,False,44,5,2,adamleithp,,1
48293,fix(Insights): CreatedBy Filter not loading users,https://github.com/PostHog/posthog/pull/48293,MERGED,2026-02-18T11:24:52Z,2026-02-18T11:39:31Z,2026-02-18T11:39:28Z,2026-02-18T11:39:28Z,True,134,6,2,sampennington,,1
48290,fix: ticket mention notifications,https://github.com/PostHog/posthog/pull/48290,OPEN,2026-02-18T11:14:56Z,2026-02-18T11:23:16Z,,,False,210,16,5,a-lider,,0
48282,fix: stable dependencies for useChart hook,https://github.com/PostHog/posthog/pull/48282,MERGED,2026-02-18T10:29:06Z,2026-02-18T11:22:50Z,2026-02-18T11:22:47Z,2026-02-18T11:22:47Z,True,24,11,1,pauldambra,,4
48283,chore: clear cache on read and send from app,https://github.com/PostHog/posthog/pull/48283,MERGED,2026-02-18T10:33:56Z,2026-02-18T11:14:55Z,2026-02-18T11:14:54Z,2026-02-18T11:14:54Z,True,37,2,4,veryayskiy,,2
48173,feat: taxonomic filter typeahead for screen and url without choosing event,https://github.com/PostHog/posthog/pull/48173,MERGED,2026-02-17T12:46:07Z,2026-02-18T11:14:50Z,2026-02-18T11:14:47Z,2026-02-18T11:14:47Z,True,353,7,14,pauldambra,,8
48286,fix(llma): guard against negative input costs when cache tokens exceed input tokens,https://github.com/PostHog/posthog/pull/48286,MERGED,2026-02-18T10:48:21Z,2026-02-18T11:14:25Z,2026-02-18T11:13:23Z,2026-02-18T11:13:23Z,True,48,1,2,andrewm4894,bug|team/llm-analytics,4
47831,Conversations email copy,https://github.com/PostHog/posthog/pull/47831,OPEN,2026-02-13T02:12:26Z,2026-02-18T11:13:15Z,,,False,20,1,1,darkopia,,0
48288,Incident.io status page,https://github.com/PostHog/posthog/pull/48288,OPEN,2026-02-18T10:58:32Z,2026-02-18T11:02:43Z,,,False,10,75,2,darkopia,,0
48271,feat: Add empty state to managed sources.,https://github.com/PostHog/posthog/pull/48271,MERGED,2026-02-18T09:08:04Z,2026-02-18T10:57:59Z,2026-02-18T10:57:58Z,2026-02-18T10:57:58Z,True,15,0,1,sortafreel,,3
48272,chore(ci): drop redundant thread for priority-review slack notifications,https://github.com/PostHog/posthog/pull/48272,MERGED,2026-02-18T09:13:21Z,2026-02-18T10:57:14Z,2026-02-18T10:57:12Z,2026-02-18T10:57:12Z,True,122,69,1,webjunkie,priority-review,4
48142,feat(mcp): headers for org and project ids,https://github.com/PostHog/posthog/pull/48142,MERGED,2026-02-17T09:22:19Z,2026-02-18T10:54:39Z,2026-02-18T10:54:37Z,2026-02-18T10:54:37Z,True,185,3,6,skoob13,,1
48254,chore(ci): auto-commit OpenAPI generated types on PRs,https://github.com/PostHog/posthog/pull/48254,MERGED,2026-02-18T00:52:33Z,2026-02-18T10:52:57Z,2026-02-18T10:52:55Z,2026-02-18T10:52:55Z,True,61,2,1,timgl,,3
48275,feat(analytics-platform): Remove person default name properties,https://github.com/PostHog/posthog/pull/48275,MERGED,2026-02-18T09:29:23Z,2026-02-18T10:51:04Z,2026-02-18T10:51:02Z,2026-02-18T10:51:02Z,True,14,27,3,robbie-c,,3
48202,chore(ds): rename topics and processes and add DLQ support,https://github.com/PostHog/posthog/pull/48202,MERGED,2026-02-17T16:26:31Z,2026-02-18T10:39:05Z,2026-02-18T10:20:26Z,2026-02-18T10:20:26Z,True,128,44,7,estefaniarabadan,,3
47744,refactor: extract normalize event step,https://github.com/PostHog/posthog/pull/47744,MERGED,2026-02-12T16:03:29Z,2026-02-18T10:30:59Z,2026-02-18T10:30:56Z,2026-02-18T10:30:56Z,True,307,747,33,lmenezes,,19
48279,fix(logs): default to latest ordering instead of error on invalid order_by,https://github.com/PostHog/posthog/pull/48279,MERGED,2026-02-18T09:57:36Z,2026-02-18T10:27:31Z,2026-02-18T10:27:29Z,2026-02-18T10:27:29Z,True,6,3,1,frankh,priority-review,4
48280,fix(mcp): update OAuth scopes list,https://github.com/PostHog/posthog/pull/48280,MERGED,2026-02-18T10:15:53Z,2026-02-18T10:27:08Z,2026-02-18T10:27:06Z,2026-02-18T10:27:05Z,True,44,10,2,skoob13,priority-review,1
48144,Effective project access display,https://github.com/PostHog/posthog/pull/48144,CLOSED,2026-02-17T09:54:14Z,2026-02-18T09:59:47Z,2026-02-18T09:59:47Z,,False,233,35,6,a-lider,,0
48114,fix: replay modal hangs when timestamp is out of bounds,https://github.com/PostHog/posthog/pull/48114,MERGED,2026-02-16T21:35:49Z,2026-02-23T13:34:49Z,2026-02-18T09:57:47Z,2026-02-18T09:57:47Z,True,181,19,4,fasyy612,,3
48191,fix(ph-ai): fixed properties query sr filters,https://github.com/PostHog/posthog/pull/48191,MERGED,2026-02-17T15:47:20Z,2026-02-18T09:51:31Z,2026-02-18T09:51:30Z,2026-02-18T09:51:30Z,True,10,4,5,tatoalo,,5
48185,chore(ph-ai): slicing guideline hogql for cdp,https://github.com/PostHog/posthog/pull/48185,MERGED,2026-02-17T15:01:14Z,2026-02-18T09:46:27Z,2026-02-18T09:46:25Z,2026-02-18T09:46:25Z,True,65,2,3,tatoalo,feature/posthog-ai,3
48264,fix(skills): resolve agent-skills-latest tag conflicts and target correct commit,https://github.com/PostHog/posthog/pull/48264,MERGED,2026-02-18T07:51:42Z,2026-02-18T09:28:12Z,2026-02-18T09:28:10Z,2026-02-18T09:28:10Z,True,21,9,2,skoob13,,2
48270,fix(experiments): search all feature flags in experiment creation dropdown,https://github.com/PostHog/posthog/pull/48270,MERGED,2026-02-18T09:04:06Z,2026-02-18T09:21:26Z,2026-02-18T09:21:25Z,2026-02-18T09:21:25Z,True,2,1,1,andehen,,1
47454,feat(data-warehouse): replace FakeKafka with async kafka producer in CDP producer,https://github.com/PostHog/posthog/pull/47454,MERGED,2026-02-10T13:05:41Z,2026-02-18T09:11:30Z,2026-02-18T09:11:28Z,2026-02-18T09:11:28Z,True,226,103,4,Gilbert09,,9
46089,feat(data-warehouse): enforce SSL/TLS for new Postgres sources,https://github.com/PostHog/posthog/pull/46089,MERGED,2026-01-27T23:11:57Z,2026-02-18T09:09:12Z,2026-02-18T09:09:10Z,2026-02-18T09:09:10Z,True,274,78,5,Gilbert09,,4
48269,fix(ci): Fix codeowners with the github team rename,https://github.com/PostHog/posthog/pull/48269,MERGED,2026-02-18T09:00:51Z,2026-02-18T09:08:56Z,2026-02-18T09:08:54Z,2026-02-18T09:08:54Z,True,2,2,1,Gilbert09,,2
48239,feat(dwh): coming soon sources,https://github.com/PostHog/posthog/pull/48239,MERGED,2026-02-17T21:00:21Z,2026-02-18T08:59:46Z,2026-02-18T08:59:42Z,2026-02-18T08:59:42Z,True,4657,9,205,MarconLP,,2
48073,feat(salesforce): add usage signals enrichment workflow,https://github.com/PostHog/posthog/pull/48073,MERGED,2026-02-16T14:43:13Z,2026-02-18T08:49:40Z,2026-02-18T08:47:38Z,2026-02-18T08:47:37Z,True,1322,51,12,abhischekt,,9
48166,chore(inline-notifications): Simplifications to the inline alert notifications,https://github.com/PostHog/posthog/pull/48166,MERGED,2026-02-17T12:05:38Z,2026-02-18T08:17:45Z,2026-02-18T08:17:43Z,2026-02-18T08:17:43Z,True,1,17,2,vdekrijger,,1
46607,fix: recordingExistsStorage grows unbounded —,https://github.com/PostHog/posthog/pull/46607,CLOSED,2026-02-02T22:39:18Z,2026-02-18T07:46:27Z,2026-02-18T07:46:27Z,,False,19,5,1,adamleithp,stale,1
46614,fix(ducklake): update schema naming in copy workflows,https://github.com/PostHog/posthog/pull/46614,CLOSED,2026-02-02T23:15:24Z,2026-02-18T07:46:25Z,2026-02-18T07:46:25Z,,False,4,4,2,EDsCODE,stale,1
46632,fix(duckling): refactor full backfill sensors to avoid timeout,https://github.com/PostHog/posthog/pull/46632,CLOSED,2026-02-03T05:30:51Z,2026-02-18T07:46:23Z,2026-02-18T07:46:23Z,,False,180,142,1,fuziontech,stale,1
46721,chore(deps): bump undici from 7.8.0 to 7.18.2,https://github.com/PostHog/posthog/pull/46721,CLOSED,2026-02-03T18:46:02Z,2026-02-18T07:46:22Z,2026-02-18T07:46:13Z,,False,15,19,2,dependabot,dependencies|stale|javascript,0
46642,fix(duckling): query months with data instead of calculating from earliest date,https://github.com/PostHog/posthog/pull/46642,CLOSED,2026-02-03T07:24:57Z,2026-02-18T07:46:20Z,2026-02-18T07:46:20Z,,False,143,73,1,fuziontech,stale,0
46732,chore(deps): bump aws-sdk from 2.1366.0 to 2.1693.0,https://github.com/PostHog/posthog/pull/46732,CLOSED,2026-02-03T19:03:03Z,2026-02-18T07:46:18Z,2026-02-18T07:46:09Z,,False,161,92,2,dependabot,dependencies|stale|javascript,0
46679,fix(ci): skip emsdk setup when turbo cache hits,https://github.com/PostHog/posthog/pull/46679,CLOSED,2026-02-03T13:06:42Z,2026-02-18T07:46:17Z,2026-02-18T07:46:17Z,,False,56,49,5,webjunkie,stale,0
46734,chore(deps): bump the cargo group across 1 directory with 8 updates,https://github.com/PostHog/posthog/pull/46734,CLOSED,2026-02-03T19:04:28Z,2026-02-18T07:46:16Z,2026-02-18T07:46:07Z,,False,200,326,7,dependabot,dependencies|stale|rust,0
46783,chore(deps): bump the uv group across 2 directories with 6 updates,https://github.com/PostHog/posthog/pull/46783,CLOSED,2026-02-04T02:45:10Z,2026-02-18T07:46:08Z,2026-02-18T07:45:59Z,,False,131,131,2,dependabot,dependencies|stale|python:uv,0
46736,ci(dependabot): Configure Cargo updates from workspace root only,https://github.com/PostHog/posthog/pull/46736,CLOSED,2026-02-03T19:21:47Z,2026-02-18T07:46:05Z,2026-02-18T07:46:05Z,,False,37,0,1,mendral-app,stale,3
46742,Update component references from Max AI to PostHog AI,https://github.com/PostHog/posthog/pull/46742,CLOSED,2026-02-03T20:18:04Z,2026-02-18T07:46:03Z,2026-02-18T07:46:03Z,,False,2,2,3,ja-me-sk,stale,0
46748,fix(replay): add replay-capture back to local dev,https://github.com/PostHog/posthog/pull/46748,CLOSED,2026-02-03T21:15:54Z,2026-02-18T07:46:01Z,2026-02-18T07:46:01Z,,False,1,0,1,ksvat,stale,0
46788,fix(llm-analytics): fall back to raw content,https://github.com/PostHog/posthog/pull/46788,CLOSED,2026-02-04T04:10:10Z,2026-02-18T07:45:58Z,2026-02-18T07:45:58Z,,False,2,2,1,naaa760,stale,0
47083,fix(surveys): add closeButtonColor to survey appearance,https://github.com/PostHog/posthog/pull/47083,OPEN,2026-02-06T07:45:57Z,2026-02-18T07:45:41Z,,,False,16,0,7,Suhaib3100,stale,4
47101,feat(HogJumpGame): add HogJumpError component and related stories,https://github.com/PostHog/posthog/pull/47101,OPEN,2026-02-06T10:43:31Z,2026-02-18T07:45:36Z,,,False,615,0,14,jonmcwest,stale,4
47113,chore(ci): move frontend jest to free GH runners with parallel workers,https://github.com/PostHog/posthog/pull/47113,OPEN,2026-02-06T12:34:19Z,2026-02-18T07:45:33Z,,,False,5,5,1,webjunkie,stale,4
47163,fix(surveys): improve labeling for non-predefined survey responses,https://github.com/PostHog/posthog/pull/47163,OPEN,2026-02-06T17:54:27Z,2026-02-18T07:45:31Z,,,False,35,17,2,ordehi,stale,1
47437,test(signals): Add signal matching eval suite,https://github.com/PostHog/posthog/pull/47437,OPEN,2026-02-10T11:42:45Z,2026-02-18T07:45:17Z,,,False,1777,620,27,Twixes,stale,2
47446,Connected social accounts,https://github.com/PostHog/posthog/pull/47446,OPEN,2026-02-10T12:46:34Z,2026-02-18T07:45:16Z,,,False,580,10,20,a-lider,stale,0
47514,[Superday] Playwright enhancements,https://github.com/PostHog/posthog/pull/47514,OPEN,2026-02-10T17:57:23Z,2026-02-18T07:45:11Z,,,False,498,78,46,Niceplace,stale,15
47521,refactor(project-tree): deduplicate product type logic into utils,https://github.com/PostHog/posthog/pull/47521,OPEN,2026-02-10T18:52:10Z,2026-02-18T07:45:08Z,,,False,37,52,3,harihran-del,stale,1
47528,feat(tabs): make event def tab aware,https://github.com/PostHog/posthog/pull/47528,OPEN,2026-02-10T19:51:52Z,2026-02-18T07:45:06Z,,,False,8,0,4,ksvat,stale,0
47533,chore(surveys): improve typing for rating questions in demo generator,https://github.com/PostHog/posthog/pull/47533,OPEN,2026-02-10T20:33:33Z,2026-02-18T13:58:46Z,,,False,8,6,1,harihran-del,stale,1
48053,fix: docs link now show external link behind flag,https://github.com/PostHog/posthog/pull/48053,OPEN,2026-02-16T12:43:19Z,2026-02-18T07:33:26Z,,,False,5,7,1,adamleithp,,2
47872,feat: Flush batch stores as pipeline side effects,https://github.com/PostHog/posthog/pull/47872,MERGED,2026-02-13T13:14:21Z,2026-02-18T07:16:43Z,2026-02-18T07:16:41Z,2026-02-18T07:16:41Z,True,965,248,24,jose-sequeira,,4
48262,fix: error tracking config to use add method,https://github.com/PostHog/posthog/pull/48262,MERGED,2026-02-18T04:46:06Z,2026-02-18T06:08:39Z,2026-02-18T06:08:39Z,2026-02-18T06:08:39Z,True,2,2,1,Classy-Bear,,1
48227,feat: Add text morphing animations with torph library,https://github.com/PostHog/posthog/pull/48227,MERGED,2026-02-17T19:07:07Z,2026-02-18T04:47:27Z,2026-02-18T04:47:25Z,2026-02-18T04:47:25Z,True,164,103,20,rafaeelaudibert,,7
47814,fix(surveys): set Exit and Announcement survey templates to 'once' ca…,https://github.com/PostHog/posthog/pull/47814,MERGED,2026-02-12T23:07:46Z,2026-02-18T02:47:51Z,2026-02-18T02:47:50Z,2026-02-18T02:47:50Z,True,6,1,1,adboio,,1
47750,feat(surveys): add type filter to surevys table,https://github.com/PostHog/posthog/pull/47750,MERGED,2026-02-12T16:38:01Z,2026-02-18T02:47:36Z,2026-02-18T02:47:34Z,2026-02-18T02:47:34Z,True,26,3,2,adboio,,5
48252,chore: rust enforcement mode,https://github.com/PostHog/posthog/pull/48252,MERGED,2026-02-17T23:54:10Z,2026-02-18T01:12:45Z,2026-02-18T01:12:43Z,2026-02-18T01:12:43Z,True,29,1,3,aspicer,,1
48225,fix(ingestion): events w/cookieless sentinel distinct ID can be processed without translation,https://github.com/PostHog/posthog/pull/48225,MERGED,2026-02-17T18:56:38Z,2026-02-18T00:49:47Z,2026-02-18T00:49:45Z,2026-02-18T00:49:45Z,True,101,7,2,eli-r-ph,,2
